"last_name, first_name",player_id,year,k_percent,bb_percent,p_out,p_win,p_shutout,p_era,p_opp_batting_avg,p_total_strike,z_swing_miss_percent,oz_swing_miss_percent,pitch_count_fastball,pitch_count_breaking,in_zone_percent,whiff_percent,f_strike_percent,ff_avg_speed,ff_avg_spin,n_sl_formatted,sl_avg_speed,sl_avg_spin,ch_avg_speed,ch_avg_spin,cu_avg_speed,cu_avg_spin,si_avg_speed,si_avg_spin,fc_avg_speed,fc_avg_spin,fs_avg_speed,fs_avg_spin,st_avg_speed,st_avg_spin,fastball_avg_speed,fastball_avg_spin
"Musgrove, Joe",605397,2024,24.6,5.6,299,6,0,3.88,,1036,19.8,50.7,782,360,52.0,28.3,68.3,93.0,2652.0,0.3,86.4,2687.0,87.1,2115.0,81.6,2879.0,92.6,2508.0,89.7,2723.0,,,82.1,2869.0,91.6,2663
"Means, John",607644,2024,20.0,2.5,62,2,0,2.61,,209,22.7,34.8,120,109,49.1,26.3,67.5,90.5,2378.0,23.1,84.5,2269.0,82.0,2151.0,75.7,2181.0,,,,,,,,,90.5,2378
"Holmes, Clay",605280,2024,25.1,8.1,189,3,0,3.14,,704,20.3,52.0,613,250,49.4,30.2,61.3,97.7,2304.0,23.0,87.1,2611.0,,,,,96.6,2194.0,,,,,83.7,2800.0,96.6,2195
"Suarez, José",660761,2024,23.3,11.3,157,1,0,6.02,,593,16.0,48.4,492,134,43.6,27.5,57.1,93.0,2341.0,13.3,85.0,2634.0,82.9,1546.0,77.0,2787.0,91.8,2146.0,88.9,2511.0,,,78.7,2740.0,92.7,2311
"Cruz, Fernando",518585,2024,37.8,12.2,200,3,0,4.86,,708,23.5,65.2,658,5,45.0,38.2,59.8,94.7,2281.0,0.4,82.6,2721.0,,,,,93.4,2261.0,88.7,2446.0,81.5,870.0,,,92.0,2353
"Steele, Justin",657006,2024,24.3,6.7,404,5,0,3.07,,1405,17.3,44.1,1328,652,57.3,23.7,68.1,91.6,2419.0,29.7,83.3,2718.0,86.2,1625.0,79.9,2726.0,91.5,2387.0,,,,,,,91.6,2417
"Brewer, Colten",605155,2024,23.2,9.5,62,0,0,5.66,,244,16.7,55.8,172,216,51.9,26.3,69.5,94.3,2231.0,27.1,86.2,2565.0,,,80.7,2848.0,94.2,2089.0,91.2,2433.0,,,82.0,2629.0,94.2,2231
"Duran, Jhoan",661395,2024,28.9,6.6,163,6,0,3.64,,575,26.0,50.8,636,244,51.3,32.9,59.5,100.5,2035.0,,,,,,86.1,2571.0,97.0,1681.0,,,,,86.2,2440.0,99.0,1881
"Sims, Lucas",608371,2024,22.8,14.0,148,1,0,4.38,,546,16.4,43.4,415,86,46.2,25.8,55.3,94.2,2613.0,2.4,85.3,2994.0,,,79.8,3223.0,,,90.9,2740.0,88.3,1939.0,84.1,3150.0,93.1,2655
"Montgomery, Mason",682254,2024,45.9,13.5,29,0,0,1.86,,101,40.0,65.2,115,43,48.7,47.0,54.1,97.3,2321.0,27.2,88.6,2518.0,,,,,,,,,,,,,97.3,2321
"Houck, Tanner",656557,2024,20.7,6.5,536,9,1,3.12,,1809,14.1,39.6,922,0,49.7,22.6,64.9,95.1,2274.0,,,,,,,,93.5,2191.0,87.1,2347.0,88.4,1836.0,83.2,2534.0,93.3,2198
"Bellozo, Valente",678368,2024,14.9,7.1,206,3,0,3.67,,678,16.3,29.3,686,136,50.0,19.5,54.9,89.2,2089.0,,,,81.1,2029.0,73.7,2704.0,,,82.8,2470.0,80.7,1801.0,77.7,2681.0,86.6,2242
"Gillispie, Connor",687362,2024,25.0,15.6,24,0,0,2.25,,83,20.4,41.2,88,0,47.1,25.8,53.1,92.2,2295.0,,,,87.5,1954.0,,,,,88.0,2475.0,,,82.5,2468.0,90.8,2357
"Irvin, Cole",608344,2024,15.9,5.9,333,6,0,5.11,,1180,12.8,30.7,1012,518,55.8,17.0,66.9,91.9,2026.0,4.1,78.1,2222.0,84.9,1563.0,77.3,2212.0,91.6,2038.0,85.9,2128.0,,,,,90.6,2050
"Alvarado, José",621237,2024,24.4,10.9,185,2,0,4.09,,649,18.7,49.7,1049,3,47.6,28.4,60.5,96.8,2078.0,,,,,,85.4,2587.0,97.8,2070.0,92.5,2099.0,,,,,95.7,2082
"Castro, Miguel",612434,2024,12.5,4.7,41,0,0,5.93,,148,11.3,32.4,106,90,46.1,18.5,56.3,94.8,2213.0,38.8,81.5,2835.0,89.4,1955.0,,,94.1,2124.0,,,,,,,94.6,2186
"Hartwig, Grant",701643,2024,12.9,12.9,20,0,0,6.75,,62,14.7,60.0,71,0,39.8,28.6,48.4,95.4,2244.0,,,,87.0,1785.0,,,94.6,2076.0,93.6,2194.0,,,83.8,2588.0,94.3,2129
"Pagán, Emilio",641941,2024,27.8,7.0,114,4,0,4.5,,408,26.4,37.9,504,0,53.6,29.6,72.8,94.6,2553.0,,,,,,,,,,86.4,2435.0,83.9,1250.0,,,92.0,2515
"Scherzer, Max",453286,2024,22.6,5.6,130,2,0,3.95,,460,20.3,47.5,334,242,50.7,29.2,65.5,92.5,2299.0,22.3,85.0,2355.0,82.8,1384.0,74.7,2683.0,,,86.6,2408.0,,,,,91.8,2312
"Tyler, Kyle",667725,2024,17.6,12.7,95,0,0,5.4,,345,11.9,49.5,344,230,43.4,26.1,55.6,90.6,2107.0,11.2,82.2,2494.0,86.0,1609.0,77.0,2426.0,89.3,2174.0,90.3,2216.0,,,,,90.4,2190
"Leiter Jr., Mark",643410,2024,33.6,8.6,174,4,0,4.5,,636,23.2,58.6,382,172,42.2,38.3,62.7,91.9,1972.0,,,,83.8,1773.0,73.5,2321.0,91.5,1974.0,88.6,2133.0,84.2,769.0,79.6,2300.0,90.9,2005
"Scott, Christian",681035,2024,19.8,6.1,142,0,0,4.56,,508,16.7,37.1,418,139,52.0,21.6,56.9,94.2,2235.0,17.7,87.3,2391.0,,,,,,,88.9,2456.0,84.8,1349.0,83.2,2513.0,94.2,2236
"Toussaint, Touki",657053,2024,22.2,15.4,69,1,0,7.43,,284,17.5,41.7,180,128,40.3,27.5,49.6,91.6,2211.0,,,,,,75.6,2468.0,91.3,2187.0,,,85.8,1631.0,,,91.4,2192
"Martin, Davis",663436,2024,21.4,10.5,150,0,0,4.32,,565,15.9,51.1,254,223,48.0,27.0,63.2,93.6,2384.0,17.4,89.0,2581.0,89.3,2017.0,78.4,2630.0,,,,,,,83.6,2760.0,93.6,2384
"Legumina, Casey",668984,2024,14.9,4.3,28,0,0,8.68,,114,6.3,20.8,83,37,54.8,10.2,53.2,93.4,2332.0,22.3,85.1,2544.0,87.7,1660.0,,,,,,,,,82.6,2627.0,93.4,2332
"Cruz, Steven",674444,2024,22.2,0.0,17,0,0,0.0,,56,12.1,54.5,82,0,53.7,22.7,66.7,97.9,2226.0,,,,,,,,97.2,2218.0,92.1,2169.0,,,,,94.7,2194
"Brebbia, John",605154,2024,27.7,7.9,166,0,0,5.86,,654,20.1,36.4,479,515,48.1,25.5,67.8,93.8,2283.0,51.8,83.1,2650.0,,,,,,,,,,,,,93.8,2283
"Wood, Alex",622072,2024,17.7,10.2,118,1,0,5.26,,466,15.9,37.0,349,238,50.5,20.7,58.6,88.0,1908.0,31.5,81.4,2051.0,84.5,1665.0,,,90.5,1945.0,,,,,,,90.5,1945
"Anderson, Tyler",542881,2024,18.6,9.5,538,10,0,3.81,,1863,20.8,43.1,1778,54,47.2,27.8,58.7,89.5,2196.0,1.8,81.4,2380.0,78.9,1886.0,71.6,2146.0,88.1,2194.0,84.3,2325.0,,,,,87.9,2234
"Beede, Tyler",595881,2024,26.5,13.2,42,1,0,8.36,,167,23.3,40.0,98,62,42.5,29.7,66.2,93.7,1858.0,,,,,,77.5,2106.0,91.1,1722.0,,,86.2,1230.0,,,93.2,1830
"Webb, Jacob",657097,2024,24.5,11.4,170,2,0,3.02,,603,22.2,40.8,413,0,52.0,27.4,59.7,93.5,2466.0,,,,84.3,2190.0,,,,,,,,,82.8,2390.0,93.5,2466
"Sewald, Paul",623149,2024,26.1,6.1,119,1,0,4.31,,440,20.4,40.3,376,0,58.5,24.4,62.8,91.4,2515.0,,,,84.2,1792.0,,,,,,,,,83.1,2519.0,91.4,2515
"Latz, Jacob",656641,2024,20.8,14.1,131,2,0,3.71,,499,20.2,43.9,402,226,45.5,28.3,53.4,94.9,2337.0,22.8,83.4,2694.0,85.9,2025.0,76.4,2686.0,,,,,,,,,94.9,2337
"Daniel, Davis",669721,2024,20.9,4.5,91,1,0,6.23,,347,14.5,32.1,244,160,50.4,20.2,70.1,91.5,2122.0,23.8,81.8,2350.0,84.5,1836.0,74.3,2330.0,,,,,85.1,1072.0,,,91.5,2122
"Rodriguez, Grayson",680570,2024,26.5,7.3,350,13,0,3.86,,1245,21.6,50.2,896,588,51.8,30.0,67.8,96.1,2286.0,15.8,86.5,2467.0,83.1,1740.0,81.3,2730.0,,,,,,,,,96.1,2286
"Junk, Janson",676083,2024,16.7,8.3,24,0,0,14.63,,117,6.1,37.0,98,65,49.1,15.1,72.9,93.8,2322.0,24.6,88.2,2352.0,,,82.8,2533.0,93.8,2182.0,,,,,81.6,2492.0,93.8,2302
"Matzek, Tyler",554431,2024,20.8,6.3,30,0,0,9.9,,122,7.5,36.0,121,58,52.0,15.2,64.6,93.6,2393.0,32.4,83.3,2708.0,,,,,93.0,2364.0,89.8,2516.0,,,,,93.5,2393
"Graterol, Brusdar",660813,2024,26.9,3.8,22,0,0,2.45,,67,6.5,61.1,69,31,48.5,26.5,69.2,97.6,2112.0,30.7,89.7,2484.0,91.9,1962.0,,,98.3,2027.0,96.4,2144.0,,,,,97.8,2066
"Vespi, Nick",663989,2024,18.4,6.1,37,0,0,2.92,,115,13.8,46.7,96,73,52.1,25.0,61.2,,,24.9,83.9,2576.0,,,80.0,2409.0,,,89.5,2244.0,,,,,89.5,2244
"Garabito, Gerson",642520,2024,19.1,10.4,79,0,0,4.78,,305,12.1,38.9,244,191,47.8,20.8,60.0,93.4,2390.0,4.9,88.7,2496.0,86.6,1870.0,82.1,2612.0,92.1,2303.0,,,,,,,93.1,2370
"Roberts, Ethan",681799,2024,22.0,8.5,80,1,0,3.71,,300,15.4,57.4,193,0,50.0,27.2,66.9,91.3,2478.0,,,,,,,,91.6,2422.0,89.9,2584.0,,,81.3,3052.0,90.2,2550
"Faedo, Alex",656412,2024,22.4,11.4,172,5,0,3.61,,631,21.1,50.6,408,399,44.6,31.1,68.3,94.0,2459.0,39.6,83.2,2677.0,89.1,1873.0,,,93.5,2202.0,,,,,,,93.9,2425
"Bermúdez, Jonathan",642834,2024,12.1,6.1,20,0,0,8.1,,71,14.3,30.0,60,12,47.1,17.3,36.4,89.1,2141.0,9.9,81.2,2152.0,82.2,1969.0,,,,,,,,,75.0,2321.0,89.1,2141
"Zerpa, Angel",672582,2024,20.4,8.3,161,2,0,3.86,,603,13.2,26.7,603,250,55.8,16.0,62.9,95.8,2037.0,26.1,86.1,2546.0,88.6,1574.0,81.1,2609.0,96.4,2092.0,,,,,,,96.3,2075
"Koenig, Jared",657649,2024,23.8,8.7,186,9,0,2.47,,673,17.4,37.2,844,133,55.9,22.4,66.0,95.9,2374.0,,,,85.5,1640.0,81.1,2520.0,95.0,2311.0,90.3,2455.0,,,,,93.6,2355
"Lawrence, Justin",664875,2024,16.1,11.8,179,4,0,6.49,,654,14.9,41.8,637,0,48.1,22.6,53.8,95.1,2420.0,,,,,,,,94.6,2349.0,,,,,83.0,2945.0,94.6,2350
"Jackson, Jay",543351,2024,25.4,7.9,79,1,0,7.52,,291,21.8,36.8,141,252,51.2,25.7,63.2,91.9,2245.0,55.6,84.9,2224.0,86.0,1678.0,,,91.2,2244.0,,,,,,,91.8,2245
"Waguespack, Jacob",621097,2024,21.6,19.6,30,0,0,5.4,,130,34.9,46.2,164,31,46.2,38.2,56.9,93.6,2137.0,,,,85.6,1568.0,76.0,2278.0,,,86.3,2061.0,,,,,90.1,2101
"Woods Richardson, Simeon",680573,2024,20.6,8.4,401,5,0,4.17,,1499,17.2,34.9,924,929,50.7,22.3,65.7,93.1,2186.0,31.2,86.4,2308.0,82.8,2271.0,76.1,2590.0,,,,,,,,,93.1,2186
"Waldron, Matt",663362,2024,21.3,6.4,440,7,0,4.91,,1570,16.3,32.8,1028,0,50.9,20.8,62.9,90.7,2063.0,,,,,,,,90.0,1972.0,87.1,2194.0,,,79.3,2188.0,89.7,2058
"Yarbrough, Ryan",642232,2024,16.3,8.0,296,5,0,3.19,,980,18.4,28.0,864,0,51.4,21.1,62.8,86.6,1882.0,,,,77.4,1871.0,,,86.0,1826.0,83.8,2011.0,,,71.3,2178.0,85.8,1875
"Garrett, Braxton",666129,2024,21.1,2.5,111,2,1,5.35,,390,10.0,46.7,334,181,50.2,21.8,70.2,90.7,2237.0,26.4,82.8,2328.0,83.1,1407.0,77.4,2200.0,90.0,2059.0,86.3,2356.0,,,,,89.6,2153
"Fried, Max",608331,2024,23.2,8.0,523,11,1,3.25,,1755,15.7,41.8,1486,740,48.8,24.1,64.8,93.9,2225.0,5.9,83.6,2619.0,85.7,1421.0,74.6,2840.0,93.5,2040.0,88.3,2355.0,,,80.5,2821.0,93.3,2180
"McMillon, John",669111,2024,27.7,10.6,36,2,0,1.5,,115,19.6,61.8,71,109,42.2,37.5,48.9,95.3,2225.0,60.6,85.3,2250.0,,,,,,,95.0,2126.0,,,,,95.2,2224
"Gomber, Austin",596295,2024,16.7,5.5,495,5,0,4.75,,1725,14.6,35.3,1059,1024,52.4,19.9,62.2,90.4,2180.0,16.7,83.8,2409.0,81.1,1664.0,77.6,2555.0,90.2,2082.0,,,,,,,90.4,2180
"Little, Brendon",663893,2024,18.7,9.8,137,1,0,3.74,,426,17.1,55.8,475,221,45.8,29.7,52.9,,,,,,,,86.7,1985.0,94.5,2069.0,93.8,2292.0,,,,,94.4,2106
"Bieber, Shane",669456,2024,44.4,2.2,36,2,0,0.0,,110,28.3,63.2,85,59,50.6,36.7,46.7,92.0,2304.0,24.7,85.3,2491.0,89.0,1479.0,82.8,2274.0,,,86.6,2318.0,,,,,91.0,2306
"Cobb, Alex",502171,2024,16.1,4.8,49,2,0,2.76,,151,7.5,34.2,104,32,48.3,17.1,72.6,94.2,2091.0,,,,,,83.2,2724.0,93.8,2015.0,,,89.2,1526.0,,,93.8,2016
"Herz, DJ",687792,2024,27.7,9.4,266,4,0,4.16,,1020,23.6,43.8,860,337,50.6,29.3,60.7,93.5,2325.0,17.9,86.1,2217.0,83.5,2272.0,81.2,2150.0,,,,,,,,,93.5,2325
"Quintana, Jose",500779,2024,18.8,8.8,511,10,0,3.75,,1676,12.0,38.6,1491,616,41.2,22.2,63.0,90.7,2073.0,,,,85.7,1323.0,77.6,2227.0,90.8,2065.0,,,,,,,90.7,2068
"Marinaccio, Ron",676760,2024,25.3,10.1,70,1,0,3.86,,251,21.4,40.3,202,0,46.6,27.9,58.6,93.6,2210.0,,,,82.2,2096.0,,,94.5,1497.0,,,,,80.3,2368.0,93.6,2206
"Nelson, Ryne",669194,2024,20.0,5.4,452,10,0,4.24,,1632,14.4,28.9,1783,341,53.9,18.2,67.3,95.2,2216.0,8.5,84.2,2463.0,83.0,1960.0,77.8,2441.0,,,91.2,2200.0,,,82.3,2551.0,94.2,2212
"Spence, Mitch",687765,2024,19.4,6.8,454,8,0,4.58,,1599,12.0,44.6,1344,1109,48.4,22.5,61.3,,,32.7,84.3,2761.0,88.4,1449.0,80.4,2805.0,91.9,1729.0,90.7,2590.0,,,,,91.0,2358
"Smith, Drew",622098,2024,29.1,11.4,53,1,0,3.06,,215,24.6,47.9,240,71,50.9,31.0,65.8,94.7,2554.0,14.0,84.6,2833.0,85.3,1821.0,76.7,2728.0,,,89.1,2730.0,,,,,92.7,2616
"Palencia, Daniel",694037,2024,23.2,17.4,44,0,0,6.14,,158,21.3,53.8,170,66,53.6,28.3,53.6,98.2,2239.0,25.1,89.5,2014.0,,,,,97.5,2190.0,,,89.0,1015.0,,,98.1,2233
"Povich, Cade",700249,2024,19.6,9.7,239,3,0,5.2,,898,16.5,38.1,786,359,51.5,22.3,61.9,92.4,2320.0,6.3,83.4,2381.0,86.1,1718.0,76.3,2449.0,91.5,2113.0,88.3,2485.0,,,81.9,2298.0,91.7,2312
"Hamilton, Ian",641656,2024,25.2,8.6,113,0,0,3.82,,414,22.8,60.0,283,336,47.7,36.5,64.4,96.4,2265.0,54.3,88.5,1557.0,,,,,95.7,2111.0,,,,,,,96.1,2185
"Teng, Kai-Wei",678906,2024,12.7,14.5,33,0,0,9.82,,116,9.4,55.0,102,60,46.1,20.2,50.9,93.6,2495.0,10.8,87.4,2690.0,88.1,1871.0,82.1,2478.0,92.7,2265.0,,,,,83.6,2718.0,92.8,2292
"Nardi, Andrew",677053,2024,33.3,8.6,149,3,0,5.07,,590,23.9,45.3,551,348,47.2,31.1,57.9,94.0,2294.0,38.4,82.9,2308.0,91.4,1759.0,,,,,,,,,,,94.0,2294
"Pepiot, Ryan",686752,2024,26.3,8.9,390,8,0,3.6,,1375,22.5,46.9,1212,433,49.2,29.9,66.0,94.9,2379.0,17.4,89.0,2527.0,85.8,2477.0,80.6,2583.0,93.8,2128.0,91.6,2472.0,,,,,94.6,2388
"Waldrep, Hurston",694462,2024,8.3,22.2,21,0,0,16.71,,80,13.9,35.3,53,35,46.6,20.8,75.0,95.8,2161.0,22.6,87.0,2196.0,,,80.4,2006.0,,,,,85.9,690.0,,,95.8,2161
"McGough, Scott",543518,2024,16.7,14.0,98,1,0,7.44,,359,19.1,43.8,312,80,50.3,25.5,61.3,93.1,2356.0,13.9,87.1,2594.0,,,,,93.4,2343.0,,,85.0,1226.0,,,93.1,2355
"Silseth, Chase",681217,2024,31.6,10.5,24,0,0,6.75,,106,33.3,30.8,86,5,46.1,32.4,47.4,93.7,2420.0,,,,,,78.4,2846.0,93.6,2381.0,,,85.7,1109.0,80.0,2868.0,93.7,2413
"Howard, Spencer",675921,2024,18.8,9.7,87,1,0,6.21,,359,21.8,32.2,274,172,54.7,24.0,68.8,93.8,2096.0,25.1,85.3,2125.0,80.1,1529.0,75.7,1980.0,,,,,,,,,93.8,2096
"Wells, Tyler",669330,2024,19.4,4.5,46,0,0,5.87,,172,20.5,39.6,135,75,47.5,27.2,64.2,92.5,2377.0,10.4,84.3,2425.0,85.8,2305.0,76.1,2657.0,,,88.1,2432.0,,,,,91.0,2396
"Gillaspie, Logan",670810,2024,14.3,0.0,34,0,0,7.15,,113,22.1,4.0,81,32,58.9,17.2,73.5,94.9,2234.0,1.3,85.1,2308.0,87.7,1539.0,82.7,2304.0,94.2,2204.0,92.2,2299.0,,,83.6,2393.0,94.5,2243
"Scott, Tayler",605463,2024,25.2,12.4,206,7,0,2.23,,729,22.1,43.7,652,0,44.8,29.5,56.9,92.7,2128.0,,,,,,,,92.7,2172.0,,,85.5,1508.0,84.0,2832.0,92.7,2133
"Funderburk, Kody",681892,2024,19.9,9.3,104,1,0,6.49,,401,16.1,48.1,416,0,50.5,25.0,55.3,,,,,,88.9,1836.0,,,93.3,2277.0,92.1,2307.0,,,82.6,2436.0,92.5,2297
"Myers, Tobias",668964,2024,22.3,6.3,414,9,0,3.0,,1419,15.4,36.1,1363,544,51.0,21.3,67.1,92.9,2227.0,21.1,85.5,2102.0,81.1,1856.0,77.8,2367.0,94.5,1096.0,89.3,2213.0,,,,,91.6,2221
"Chivilli, Angel",683409,2024,21.1,7.5,95,2,0,4.55,,335,24.7,56.7,213,93,44.4,36.9,59.4,96.1,2258.0,18.2,87.4,2077.0,87.8,1793.0,,,,,,,,,,,96.1,2258
"Hughes, Brandon",676714,2024,23.6,11.2,53,0,0,8.15,,212,20.4,43.6,209,141,45.1,28.5,61.8,92.4,2350.0,40.3,82.0,2501.0,,,,,92.5,2257.0,,,,,,,92.5,2308
"Otañez, Michel",671305,2024,36.4,13.2,102,1,0,3.44,,377,27.9,62.2,354,247,45.9,39.9,57.0,98.0,2443.0,41.1,85.3,2017.0,,,,,97.4,2256.0,,,,,,,97.8,2384
"Gray, Sonny",543243,2024,30.3,5.8,499,13,0,3.84,,1650,17.7,56.7,1477,345,51.0,29.8,63.6,92.4,2515.0,,,,88.3,1704.0,79.9,2646.0,92.7,2384.0,87.7,2708.0,,,84.8,2690.0,91.1,2533
"Salazar, Eduardo",674285,2024,20.3,10.5,88,0,0,2.76,,300,10.1,49.3,280,212,47.2,23.2,55.6,95.4,2221.0,42.7,87.8,2013.0,90.7,1954.0,81.6,1442.0,94.4,2016.0,,,,,,,94.5,2042
"Skubal, Tarik",669373,2024,30.3,4.6,576,18,0,2.39,,1985,25.0,50.8,1525,543,55.3,31.9,68.7,96.9,2226.0,14.9,88.7,2105.0,86.3,1689.0,78.5,2322.0,96.6,2116.0,,,86.8,930.0,,,96.8,2184
"Civale, Aaron",650644,2024,21.6,7.5,483,8,0,4.36,,1730,13.3,40.1,1784,463,47.9,21.9,63.7,92.0,2389.0,1.5,83.4,2789.0,,,77.1,3124.0,92.6,2242.0,88.1,2608.0,85.6,1973.0,80.2,2997.0,90.3,2441
"Speier, Gabe",642100,2024,31.7,13.5,71,0,0,5.7,,261,22.1,50.8,288,123,48.1,31.0,63.1,93.0,2187.0,29.1,81.8,2110.0,87.6,1689.0,,,92.8,2011.0,,,,,79.1,2013.0,92.9,2101
"Walker, Ryan",676254,2024,32.1,5.8,240,10,0,1.91,,821,19.4,50.6,674,546,53.4,28.6,63.8,94.5,2215.0,44.8,83.9,2623.0,,,,,95.6,2279.0,,,,,,,95.6,2279
"Gore, MacKenzie",669022,2024,24.8,8.9,499,10,0,3.9,,1919,19.8,52.5,2082,619,50.4,28.6,58.1,96.0,2309.0,1.3,86.6,2157.0,85.9,2018.0,82.8,2399.0,,,91.1,2026.0,,,85.8,2256.0,95.0,2251
"Feyereisen, J.P.",656420,2024,18.8,10.4,33,0,0,8.18,,114,15.0,34.5,85,43,46.9,21.3,70.8,91.7,2420.0,24.0,84.3,2710.0,87.5,1580.0,,,91.5,2427.0,,,,,,,91.7,2420
"Megill, Trevor",656730,2024,27.3,7.7,139,1,0,2.72,,452,15.0,64.4,478,190,52.5,29.7,66.7,98.8,2456.0,,,,,,87.4,2772.0,98.6,2270.0,,,,,,,98.8,2455
"Iriarte, Jairo",683568,2024,20.0,26.7,18,0,0,1.5,,72,12.9,50.0,63,55,40.9,24.4,63.3,94.1,2266.0,40.1,81.9,2180.0,87.2,1985.0,,,,,,,,,,,94.1,2266
"Wilson, Steven",621051,2024,20.9,16.0,104,1,0,5.71,,379,20.2,38.6,255,0,50.4,24.7,51.6,93.5,2439.0,,,,81.7,1968.0,,,,,86.5,2557.0,,,82.3,2583.0,93.3,2442
"Peterson, David",656849,2024,19.8,9.0,363,10,0,2.9,,1207,16.7,45.2,1076,488,48.4,25.6,63.5,93.1,2142.0,18.4,85.1,2338.0,84.7,1637.0,79.1,2366.0,91.9,2150.0,,,,,,,92.5,2147
"Floro, Dylan",571670,2024,17.2,6.1,206,6,0,3.8,,660,11.0,39.3,647,274,51.9,18.4,62.7,89.7,2169.0,26.9,83.3,1963.0,83.5,1813.0,,,89.9,2085.0,,,,,,,89.9,2104
"Rogers, Tyler",643511,2024,17.6,2.1,211,3,0,2.82,,725,16.0,28.3,646,356,59.5,18.6,70.5,82.3,1961.0,35.5,73.6,2369.0,,,,,82.4,1948.0,,,,,,,82.4,1948
"Rainey, Tanner",663432,2024,19.0,12.6,153,0,0,4.76,,584,18.5,46.4,666,260,50.1,26.0,56.1,94.0,2399.0,27.7,86.6,2295.0,85.6,1401.0,,,,,,,,,,,94.0,2399
"Lowder, Rhett",695076,2024,17.2,10.9,92,2,0,1.17,,310,18.0,26.8,265,136,51.0,20.1,62.5,93.5,2349.0,27.3,85.0,2765.0,86.2,1843.0,,,92.3,2195.0,,,,,,,93.0,2274
"Strickland, Hunter",519326,2024,19.4,8.2,220,3,0,3.31,,737,17.1,36.0,836,152,49.3,22.8,55.6,94.2,2317.0,13.1,85.1,2724.0,88.1,1812.0,,,92.7,2238.0,84.0,2810.0,,,81.5,2875.0,89.6,2521
"Tate, Dillon",622253,2024,16.5,7.3,110,2,0,4.66,,373,10.7,38.6,319,0,50.0,19.3,57.9,,,,,,83.8,1679.0,,,92.6,1978.0,,,,,79.5,2453.0,92.6,1978
"Hader, Josh",623352,2024,37.8,9.0,213,8,0,3.8,,779,32.7,57.9,834,320,49.4,40.5,64.0,95.0,2365.0,27.4,85.5,2444.0,89.3,1635.0,,,96.1,2264.0,,,,,,,96.1,2264
"Plesac, Zach",668676,2024,9.3,13.0,36,1,0,8.25,,125,16.7,27.8,92,67,52.4,18.8,68.5,90.2,2020.0,26.9,83.8,1979.0,84.4,1612.0,75.9,2086.0,,,,,,,,,90.2,2020
"Walston, Blake",686796,2024,21.7,12.0,55,1,0,4.42,,208,12.6,46.5,183,46,46.6,22.1,62.7,91.5,2090.0,,,,86.1,1307.0,77.3,2586.0,89.1,2075.0,87.7,2133.0,,,82.4,2370.0,90.1,2103
"Miller, Tyson",668338,2024,23.0,4.7,186,5,0,2.32,,620,21.5,37.8,474,30,50.1,26.5,56.2,89.6,2169.0,,,,85.3,1978.0,78.8,2562.0,89.8,2075.0,,,,,80.2,2513.0,89.6,2162
"Burdi, Nick",595897,2024,26.7,20.0,29,1,0,1.86,,123,19.0,42.9,128,82,42.4,26.7,68.9,97.5,2387.0,39.0,88.3,2739.0,,,,,94.2,2107.0,,,,,,,97.5,2381
"Alexander, Tyler",641302,2024,19.8,5.3,323,6,0,5.1,,1146,16.7,28.5,1121,7,52.9,20.1,67.5,89.6,2294.0,0.4,77.8,2304.0,81.3,1582.0,,,89.6,2135.0,85.0,2373.0,,,77.8,2450.0,87.5,2302
"Mercado, Michael",675650,2024,15.6,14.1,39,1,0,11.08,,158,17.3,35.0,189,58,52.7,20.3,53.1,95.4,2288.0,,,,89.5,1467.0,83.0,2413.0,,,87.9,2107.0,89.2,1530.0,,,92.8,2225
"Suter, Brent",608718,2024,18.5,4.4,197,1,0,3.15,,667,12.2,39.6,654,166,49.5,20.2,63.0,85.8,2223.0,16.2,78.4,2251.0,75.5,1596.0,,,87.4,2131.0,,,,,,,86.4,2193
"Barnes, Jacob",606930,2024,19.9,7.2,198,8,0,4.36,,703,16.5,43.4,1078,39,46.6,25.1,63.4,95.4,2465.0,3.5,83.6,2190.0,,,,,,,89.8,2375.0,,,,,92.5,2419
"Dubin, Shawn",681869,2024,23.7,12.6,136,1,0,4.17,,510,18.9,44.7,502,133,47.9,26.3,50.2,95.0,2343.0,,,,88.3,1591.0,81.4,2695.0,95.6,2244.0,89.0,2744.0,,,83.1,2922.0,93.4,2450
"Duffey, Tyler",608648,2024,23.8,19.0,27,1,0,5.0,,108,11.5,57.9,84,90,48.7,23.9,52.4,90.8,2346.0,17.5,81.2,2428.0,81.8,1645.0,80.7,2536.0,91.7,2396.0,,,,,,,91.1,2365
"Senga, Kodai",673540,2024,45.0,5.0,16,1,0,3.38,,52,17.9,58.3,41,3,53.4,30.0,60.0,95.8,2349.0,2.7,84.8,2508.0,,,70.8,2505.0,,,91.9,2553.0,,,79.4,2602.0,94.7,2409
"Estrada, Jeremiah",669093,2024,37.3,9.1,183,6,0,2.95,,672,28.2,54.4,567,237,52.4,36.0,67.7,97.2,2224.0,23.6,89.8,2279.0,,,,,97.1,2066.0,,,83.6,1374.0,,,97.2,2224
"Andriese, Matt",542882,2024,26.9,3.8,18,0,0,6.0,,65,8.6,33.3,74,13,55.7,16.0,80.0,91.1,2371.0,,,,86.3,2028.0,80.3,2733.0,89.9,2213.0,86.1,2395.0,,,,,89.3,2351
