"last_name, first_name",player_id,year,k_percent,bb_percent,p_out,p_win,p_shutout,p_era,p_opp_batting_avg,p_total_strike,z_swing_miss_percent,oz_swing_miss_percent,pitch_count_fastball,pitch_count_breaking,in_zone_percent,whiff_percent,f_strike_percent,ff_avg_speed,ff_avg_spin,n_sl_formatted,sl_avg_speed,sl_avg_spin,ch_avg_speed,ch_avg_spin,cu_avg_speed,cu_avg_spin,si_avg_speed,si_avg_spin,fc_avg_speed,fc_avg_spin,fs_avg_speed,fs_avg_spin,st_avg_speed,st_avg_spin,fastball_avg_speed,fastball_avg_spin
"Ryu, Hyun Jin",547943,2022,14.2,3.5,81,2,0,5.67,,252,12.1,32.6,218,83,53.7,16.9,57.5,89.2,1953.0,,,,79.6,1510.0,71.9,2530.0,89.9,2016.0,86.0,1959.0,,,,,88.5,1959
"Boxberger, Brad",502202,2022,25.4,10.1,192,4,0,2.95,,699,20.8,34.1,599,245,51.1,24.4,66.3,92.7,2385.0,22.5,87.3,2461.0,81.2,1332.0,,,,,,,,,,,92.7,2385
"Jiménez, Dany",666204,2022,23.4,12.4,103,3,0,3.41,,335,18.6,64.2,207,332,44.5,35.0,65.5,93.9,2216.0,61.6,81.9,2360.0,,,,,,,92.8,2150.0,,,,,93.9,2216
"Fernández, Junior",658551,2022,16.7,14.3,56,0,0,2.41,,201,24.1,33.3,182,117,48.6,26.7,66.7,98.8,2211.0,35.1,88.9,2120.0,90.9,1864.0,,,98.7,2052.0,,,,,,,98.7,2090
"Lugo, Seth",607625,2022,25.4,6.6,195,3,0,3.6,,679,14.6,48.3,548,513,50.6,23.3,61.6,94.4,2244.0,13.5,88.9,2441.0,87.6,1774.0,79.8,3253.0,94.4,2319.0,,,,,,,94.4,2275
"Merryweather, Julian",657240,2022,19.3,5.9,80,0,0,6.75,,292,11.2,51.6,215,163,53.2,22.4,68.6,97.3,2283.0,34.3,87.7,2345.0,81.6,1340.0,80.3,2308.0,97.9,2556.0,,,,,,,97.3,2286
"Giolito, Lucas",608337,2022,25.4,8.7,485,11,0,4.9,,1769,17.3,52.2,1313,738,47.7,28.5,61.3,92.6,2172.0,23.6,84.4,1959.0,81.0,1448.0,79.2,2348.0,91.5,2144.0,,,,,,,92.6,2172
"Kerr, Ray",678061,2022,14.3,19.0,15,0,0,9.0,,49,17.2,50.0,62,25,44.3,25.6,61.9,96.0,2211.0,,,,,,81.5,1808.0,95.5,1983.0,89.0,1911.0,90.1,1897.0,,,93.0,2067
"Coulombe, Danny",543056,2022,17.0,17.0,37,0,0,1.46,,133,21.2,44.7,87,83,39.6,29.8,58.5,91.3,2384.0,21.3,82.8,2535.0,76.1,1721.0,79.3,2688.0,90.6,2312.0,,,,,82.5,2587.0,91.2,2378
"Feltner, Ryan",663372,2022,19.6,8.2,292,4,0,5.83,,1053,14.3,39.5,929,606,50.1,20.8,57.0,94.5,2346.0,26.6,84.6,2489.0,83.8,1595.0,77.9,2548.0,93.5,2304.0,,,,,82.1,2433.0,94.2,2331
"Boyd, Matthew",571510,2022,24.5,15.1,40,2,0,1.35,,126,20.4,44.4,91,65,42.7,30.0,68.0,92.6,2482.0,32.3,80.8,2405.0,80.6,1962.0,72.0,2486.0,90.6,2413.0,,,,,,,92.0,2461
"Maton, Phil",664208,2022,25.8,9.2,197,0,0,3.84,,706,21.9,46.3,547,344,47.7,30.1,58.5,91.0,2491.0,,,,84.2,2243.0,74.5,2998.0,90.2,2210.0,86.4,2600.0,,,80.9,2669.0,90.8,2455
"Solomon, Jared",676660,2022,23.1,12.8,25,0,0,10.8,,97,26.4,38.9,76,79,47.1,29.6,51.3,95.6,2256.0,50.3,86.2,2356.0,89.9,2105.0,,,95.5,2311.0,,,,,,,95.6,2258
"Bird, Jake",656234,2022,19.9,10.9,143,2,0,4.91,,446,10.1,65.0,617,113,52.3,20.8,53.1,95.4,1959.0,,,,88.0,1730.0,81.7,2832.0,95.0,1951.0,91.4,2354.0,,,,,93.9,2074
"Seabold, Connor",657756,2022,19.6,7.2,55,0,0,11.29,,237,17.8,45.8,197,97,51.4,25.1,62.9,92.1,2113.0,22.2,85.6,2388.0,80.4,2009.0,78.7,2575.0,,,,,,,,,92.1,2113
"Nance, Tommy",667297,2022,29.1,10.7,131,2,0,4.33,,463,14.5,68.5,318,433,50.3,29.7,59.1,93.8,2340.0,18.4,86.9,2652.0,,,85.3,2886.0,94.2,2327.0,,,,,,,94.0,2331
"Gustave, Jandel",594311,2022,22.5,9.2,84,2,0,3.86,,305,13.5,25.4,296,170,50.6,17.2,64.2,96.1,2485.0,36.5,86.2,2379.0,,,,,95.9,2379.0,,,,,,,95.9,2391
"Alzolay, Adbert",640470,2022,36.5,3.8,40,2,0,3.38,,130,22.4,57.6,119,63,50.3,34.0,75.0,94.8,2382.0,32.6,85.4,2591.0,86.3,1799.0,,,94.6,2250.0,90.0,2471.0,,,,,93.7,2377
"Anderson, Tyler",542881,2022,19.5,4.8,536,15,0,2.57,,1776,17.5,38.6,1729,32,51.9,24.3,66.1,90.7,2230.0,,,,79.0,1848.0,73.2,2141.0,88.8,2230.0,85.7,2421.0,,,,,88.9,2293
"Nola, Aaron",605400,2022,29.1,3.6,615,11,1,3.25,,2104,18.7,46.8,1785,806,52.0,27.9,70.1,92.8,2310.0,,,,85.9,1482.0,78.6,2589.0,92.1,2193.0,86.8,2212.0,,,,,91.9,2262
"Castro, Miguel",612434,2022,23.7,11.5,87,5,0,4.03,,322,26.4,41.6,189,230,45.0,32.3,51.9,98.3,2201.0,44.5,85.8,2821.0,92.4,1822.0,,,97.8,2116.0,,,,,,,97.9,2126
"Martinez, Nick",607259,2022,21.2,9.2,319,4,0,3.47,,1117,15.6,43.3,1008,273,47.6,25.6,65.4,93.4,2334.0,,,,79.7,1718.0,81.7,2605.0,93.2,2350.0,88.6,2380.0,,,,,91.9,2352
"Fletcher, Aaron",667465,2022,11.5,7.7,35,0,0,6.94,,109,13.5,59.3,85,40,45.1,29.1,48.1,,,23.1,79.6,1809.0,74.9,1884.0,,,90.8,2282.0,,,,,,,90.8,2282
"Megill, Tylor",656731,2022,25.5,6.5,142,4,0,5.13,,511,21.3,47.9,466,181,52.2,27.8,63.0,95.7,2171.0,20.4,85.2,2295.0,89.1,1546.0,80.1,2369.0,,,87.4,2220.0,,,,,95.4,2173
"Anderson, Ian",666120,2022,19.7,11.0,335,10,0,5.0,,1208,18.1,48.1,962,374,43.5,28.4,56.8,94.0,1938.0,,,,88.2,1519.0,81.7,1874.0,,,,,,,,,94.0,1938
"Blanco, Ronel",669854,2022,21.9,12.5,19,0,0,7.11,,75,21.6,68.4,55,56,46.7,34.3,62.5,95.2,2280.0,42.5,87.3,2224.0,87.3,1468.0,81.0,2392.0,,,,,,,,,95.2,2280
"Davis, Austin",656354,2022,24.2,12.5,168,2,0,5.79,,693,19.6,42.2,510,3,48.1,26.4,56.7,94.1,2253.0,,,,86.3,1896.0,79.5,2415.0,93.6,2124.0,91.9,2206.0,,,80.5,2375.0,94.0,2247
"Hughes, Brandon",676714,2022,28.3,9.2,173,2,0,3.12,,625,21.7,53.9,506,435,45.7,33.1,67.2,93.2,2318.0,45.7,82.9,2372.0,85.3,1964.0,,,93.1,2193.0,,,,,,,93.2,2306
"Rodriguez, Eduardo",593958,2022,18.4,8.7,273,5,0,4.05,,932,14.6,25.0,1171,60,47.7,18.1,63.9,91.7,2173.0,4.1,82.8,2170.0,85.5,1873.0,,,91.7,2148.0,88.7,2193.0,,,,,90.8,2173
"Misiewicz, Anthony",664948,2022,22.3,8.3,87,1,0,4.34,,298,15.8,39.5,305,160,48.8,23.9,60.5,93.4,2122.0,0.9,83.6,2708.0,,,79.2,2855.0,,,88.9,2416.0,,,,,90.9,2289
"Allard, Kolby",663465,2022,21.8,6.9,63,1,0,7.29,,193,24.5,36.4,225,16,52.2,27.3,65.1,91.1,2108.0,,,,82.8,1646.0,74.2,1858.0,,,84.9,2139.0,,,,,89.3,2117
"Fleming, Josh",676596,2022,17.2,7.1,105,2,0,6.43,,435,15.2,37.5,464,72,45.3,23.5,65.7,,,,,,82.2,1691.0,79.5,1846.0,91.2,1761.0,84.3,1897.0,,,,,89.7,1790
"Kikuchi, Yusei",579328,2022,27.3,12.8,302,6,0,5.19,,1139,24.1,46.8,1031,565,48.3,31.0,57.3,94.9,2271.0,30.3,86.6,2355.0,87.0,1565.0,85.2,2256.0,96.4,1483.0,91.1,2255.0,,,,,94.6,2269
"López, Pablo",641154,2022,23.6,7.2,540,10,0,3.75,,1891,20.8,43.2,1646,235,47.8,28.2,62.9,93.6,2197.0,,,,87.5,1965.0,80.9,2495.0,93.4,1996.0,88.7,2229.0,,,,,92.7,2174
"Wendelken, J.B.",605525,2022,17.2,11.5,87,2,0,5.28,,292,18.8,31.7,294,115,48.6,22.2,50.8,95.0,2442.0,22.5,85.9,2660.0,85.5,1628.0,80.4,2576.0,94.4,2256.0,,,,,,,94.9,2400
"Peralta, Wily",503449,2022,19.0,14.3,115,2,0,2.58,,411,14.6,38.3,343,207,48.3,21.2,57.1,95.4,1954.0,29.8,83.6,2257.0,,,,,95.5,1870.0,,,82.6,1165.0,,,95.4,1914
"Strzelecki, Peter",657265,2022,27.0,10.1,105,2,0,2.83,,390,25.3,43.3,322,0,49.8,31.1,62.3,93.5,2416.0,,,,83.3,1746.0,,,,,,,,,82.9,2974.0,93.5,2416
"Cobb, Alex",502171,2022,23.9,6.8,449,7,0,3.73,,1550,15.2,43.4,1019,371,48.4,24.9,64.5,95.4,2009.0,0.0,85.1,2531.0,,,83.8,2610.0,94.8,2092.0,,,89.6,1578.0,,,94.8,2091
"Milner, Hoby",571948,2022,23.5,5.5,194,3,0,3.76,,684,17.6,32.2,511,0,43.4,23.5,57.0,89.1,1970.0,,,,81.3,1783.0,,,88.9,1989.0,,,,,79.5,1887.0,88.9,1987
"Carrasco, Carlos",471911,2022,23.6,6.4,456,15,0,3.97,,1598,17.3,46.8,1130,689,47.1,27.7,68.4,93.2,2285.0,24.5,84.8,2456.0,87.4,1311.0,81.1,2654.0,91.9,2156.0,,,,,,,92.9,2253
"Tinoco, Jesus",622786,2022,21.4,11.9,62,0,0,2.18,,226,16.2,41.1,168,179,46.0,24.8,58.3,96.1,2315.0,40.0,88.2,2367.0,90.2,1489.0,84.9,2419.0,96.0,2350.0,,,,,,,96.0,2347
"Phillips, Evan",623465,2022,33.0,6.4,189,7,0,1.14,,611,21.8,49.6,515,0,50.5,30.3,67.7,96.0,2325.0,,,,,,,,96.2,2052.0,93.3,2399.0,,,85.3,2535.0,94.8,2313
"De los Santos, Yerry",660787,2022,23.2,9.8,77,0,0,4.91,,280,8.7,39.3,269,179,41.6,21.6,63.4,95.0,2226.0,39.9,83.9,2185.0,94.3,2059.0,,,95.3,2197.0,,,,,,,95.3,2198
"Gage, Matt",657424,2022,24.0,12.0,39,0,0,1.38,,118,21.3,45.5,96,79,44.9,29.8,59.2,92.8,2135.0,42.2,86.7,2198.0,88.5,1543.0,,,,,,,,,80.1,2143.0,92.8,2135
"Diplán, Marcos",650959,2022,29.6,18.5,17,0,0,1.59,,72,12.5,33.3,63,44,41.8,20.8,48.1,93.0,2272.0,18.9,85.1,2501.0,86.2,1549.0,80.7,2663.0,,,,,,,,,93.0,2272
"Marte, Yunior",628708,2022,20.6,10.3,144,1,0,5.44,,541,17.7,42.1,530,325,46.3,26.3,61.2,97.8,2392.0,38.0,86.0,2601.0,90.9,2462.0,,,96.9,2343.0,,,,,,,97.3,2363
"Romero, Tommy",676720,2022,15.9,20.5,25,1,0,10.8,,117,14.3,33.3,107,43,44.0,20.9,68.2,90.2,1953.0,22.5,82.7,1994.0,,,,,,,,,83.7,1225.0,,,90.2,1953
"Kahnle, Tommy",592454,2022,30.4,6.5,38,0,0,2.84,,118,28.2,40.0,40,1,53.4,31.3,71.7,95.7,2135.0,0.6,87.1,2280.0,89.8,1322.0,,,,,,,,,,,95.7,2135
"Flexen, Chris",623167,2022,16.1,8.6,413,8,0,3.73,,1361,14.1,38.2,1587,214,44.7,21.8,58.9,91.7,2133.0,6.1,81.2,2521.0,81.1,1309.0,74.6,2651.0,90.4,1490.0,87.4,2355.0,,,80.2,2587.0,89.8,2233
"Tepera, Ryan",572193,2022,20.3,8.6,172,5,0,3.61,,535,15.7,57.7,431,338,42.6,30.7,59.6,92.6,2224.0,37.1,86.0,2307.0,85.8,1229.0,81.5,2260.0,92.9,2182.0,,,,,80.0,2422.0,92.7,2210
"Ruiz, Norge",650204,2022,19.1,7.4,57,0,0,7.11,,232,17.7,35.1,161,139,53.0,21.3,59.6,93.1,2250.0,38.0,86.7,2584.0,85.4,1784.0,,,,,,,,,,,93.1,2250
"Romero, Jhon",664584,2022,25.0,4.2,15,0,0,3.6,,62,21.9,40.0,49,27,50.0,27.7,75.0,94.0,2095.0,30.0,82.9,2236.0,83.2,1095.0,,,,,,,,,,,94.0,2095
"Tate, Dillon",622253,2022,20.5,5.5,221,4,0,3.05,,730,15.2,40.9,552,2,52.4,23.2,65.2,,,0.2,94.4,2055.0,83.9,1649.0,,,94.0,1969.0,,,,,80.3,2440.0,94.0,1969
"Uceta, Edwin",670955,2022,17.8,9.6,51,0,0,5.82,,174,21.5,32.5,163,51,44.5,24.8,57.5,93.5,2348.0,,,,88.3,2117.0,81.0,2575.0,93.7,1717.0,88.6,2385.0,,,,,93.4,2345
"Ohtani, Shohei",660271,2022,33.2,6.7,498,15,0,2.33,,1724,22.7,59.5,1048,285,51.4,33.1,60.6,97.3,2218.0,2.4,85.2,2498.0,,,77.6,2482.0,97.2,1974.0,90.7,2378.0,89.3,1274.0,85.3,2492.0,95.8,2231
"Graterol, Brusdar",660813,2022,21.8,5.1,149,2,0,3.26,,486,16.9,34.8,546,129,58.1,21.1,66.3,99.3,2103.0,19.1,90.5,2533.0,,,,,99.8,2048.0,95.6,2321.0,,,,,98.3,2148
"Alexander, Tyler",641302,2022,14.3,5.9,303,4,0,4.81,,1057,13.6,25.9,1125,15,51.0,17.1,66.9,90.0,2277.0,0.9,80.8,2292.0,82.8,1524.0,,,90.1,2127.0,85.5,2349.0,,,77.4,2343.0,88.3,2264
"Lange, Alex",656638,2022,30.3,11.4,190,7,0,3.41,,623,21.1,67.1,332,510,37.5,44.1,54.8,95.5,2290.0,,,,89.7,1699.0,85.5,2186.0,96.2,2219.0,,,,,,,96.1,2224
"Rogers, Taylor",573124,2022,30.7,6.9,193,4,0,4.76,,719,20.0,56.6,466,0,52.2,31.2,68.8,93.6,2223.0,,,,,,,,94.3,2168.0,,,,,80.9,2693.0,94.3,2168
"Thompson, Zack",668868,2022,19.9,10.3,104,1,0,2.08,,374,13.5,32.2,312,215,55.1,17.6,58.8,94.7,2002.0,6.1,88.1,2107.0,87.7,1464.0,75.0,2811.0,96.4,2002.0,,,,,,,94.8,2002
"Yarbrough, Ryan",642232,2022,17.2,6.2,240,3,0,4.5,,898,18.7,30.0,665,0,50.9,22.2,67.9,86.7,1820.0,,,,78.6,1920.0,,,85.7,1811.0,82.3,2084.0,,,71.3,2167.0,84.0,1984
"Barlow, Scott",605130,2022,26.6,7.6,223,7,0,2.18,,779,16.9,52.0,291,907,44.7,32.5,61.0,93.6,2395.0,44.6,84.1,2473.0,,,78.6,2513.0,92.5,2159.0,,,,,,,93.6,2391
"Patton, Spencer",607359,2022,17.2,10.3,21,0,0,3.86,,66,21.1,40.0,54,43,45.9,25.0,44.8,92.1,1994.0,38.7,81.7,1896.0,,,,,,,,,85.1,1656.0,,,92.1,1994
"Kelly, Zack",677161,2022,18.6,6.8,41,1,0,3.95,,144,12.3,38.1,105,29,53.6,17.6,64.4,94.6,2145.0,13.1,85.7,2549.0,82.0,2380.0,,,,,,,,,84.6,2531.0,94.6,2145
"Stashak, Cody",664054,2022,23.1,0.0,49,3,0,3.86,,161,21.3,44.4,111,112,51.5,28.0,63.1,90.6,2194.0,49.3,82.0,2113.0,84.3,1278.0,,,,,,,,,,,90.6,2194
"Lawrence, Justin",664875,2022,25.1,11.5,128,3,0,5.7,,481,15.1,49.5,421,0,50.5,24.7,61.3,96.2,2476.0,,,,,,,,95.1,2280.0,,,,,82.3,2797.0,95.1,2281
"Gore, MacKenzie",669022,2022,23.3,12.0,210,4,0,4.5,,785,17.4,43.4,766,425,49.4,24.1,61.2,94.7,2237.0,15.7,87.4,1957.0,84.8,2083.0,80.8,2293.0,,,,,,,,,94.7,2237
"McKenzie, Triston",663474,2022,25.6,5.9,574,11,0,2.96,,1889,17.8,48.6,1575,1232,51.8,26.8,62.5,92.5,2312.0,21.9,87.3,2197.0,,,79.4,2198.0,,,,,,,,,92.5,2312
"Hill, Garrett",682051,2022,15.2,11.0,181,3,0,4.03,,636,13.8,33.1,604,297,47.7,19.6,60.8,92.0,2159.0,18.4,82.6,2527.0,82.2,1368.0,77.2,2634.0,91.4,2103.0,,,,,,,91.9,2147
"Warren, Austin",681810,2022,12.9,7.1,48,2,0,5.63,,167,8.3,43.8,149,109,49.2,17.2,57.4,93.6,2381.0,41.0,86.1,2639.0,88.3,1991.0,,,93.3,2167.0,91.0,2495.0,,,,,93.4,2299
"López, Jorge",605347,2022,24.2,10.4,213,4,0,2.54,,763,16.2,46.3,638,342,53.3,24.4,63.1,97.2,2064.0,10.7,87.4,2369.0,90.0,1699.0,84.1,2449.0,97.7,1989.0,,,,,,,97.6,1997
"Fishman, Jake",670288,2022,12.5,0.0,33,0,0,4.09,,117,4.5,42.1,103,68,54.4,12.9,68.8,88.1,2190.0,39.8,75.8,2316.0,,,,,87.4,1959.0,,,,,,,87.5,1973
"Stanek, Ryne",592773,2022,27.7,13.8,164,2,0,1.15,,541,27.9,47.9,523,166,42.5,34.8,60.5,98.3,2307.0,18.5,87.1,2513.0,,,,,,,,,88.6,1040.0,,,98.3,2307
"Akin, Keegan",669211,2022,23.4,6.1,245,3,0,3.2,,864,21.1,39.2,642,369,56.0,26.0,63.5,93.5,2256.0,29.5,85.3,2163.0,84.1,1967.0,75.1,2385.0,,,,,,,,,93.5,2256
"Poche, Colin",621363,2022,26.1,9.0,176,4,0,3.99,,635,24.0,35.9,755,219,47.2,28.0,55.9,93.2,2230.0,1.4,82.1,2480.0,,,78.7,2564.0,,,,,,,,,93.2,2230
"Doolittle, Sean",448281,2022,35.3,0.0,16,0,0,0.0,,41,27.3,55.6,41,12,54.5,35.5,76.5,93.3,2276.0,,,,,,78.1,2403.0,,,,,80.5,1176.0,,,93.3,2276
"Bard, Daniel",453268,2022,28.2,10.2,181,6,0,1.79,,612,20.5,47.3,523,405,52.6,27.5,59.4,98.0,2673.0,42.5,88.4,2776.0,90.2,2264.0,,,98.0,2505.0,,,,,,,98.0,2513
"Cabrera, Génesis",650893,2022,16.5,10.3,134,4,0,4.63,,467,18.1,33.9,389,218,47.1,23.3,64.2,96.0,2228.0,,,,90.2,1768.0,79.3,2402.0,95.9,2211.0,87.8,2121.0,,,,,95.8,2220
"Brieske, Beau",689225,2022,15.9,7.4,245,3,0,4.19,,829,16.5,22.5,686,316,51.0,18.0,59.9,94.3,2375.0,20.7,86.2,2187.0,82.0,2219.0,78.1,2262.0,93.6,2384.0,,,,,,,94.2,2377
"Small, Ethan",663629,2022,21.2,24.2,19,0,0,7.11,,71,32.6,40.0,70,5,50.0,33.3,45.5,91.0,2199.0,3.8,79.5,2066.0,78.7,1454.0,,,,,,,,,,,91.0,2199
"Bednar, David",670280,2022,32.9,7.6,155,3,0,2.61,,557,25.4,53.3,452,248,50.1,33.5,60.6,96.4,2298.0,,,,,,77.1,2436.0,,,,,89.8,1562.0,,,96.4,2298
"Ferguson, Caleb",657571,2022,26.1,12.0,104,1,0,1.82,,379,21.1,48.4,388,192,53.4,27.3,56.3,94.8,2319.0,,,,,,78.3,3084.0,,,,,,,,,94.8,2319
"Phelps, David",475479,2022,23.5,11.4,191,0,0,2.83,,691,12.7,33.3,761,304,44.0,19.5,59.6,93.2,2365.0,,,,86.5,2171.0,81.7,2532.0,93.2,2210.0,89.8,2420.0,,,,,91.9,2358
"Puk, A.J.",640462,2022,27.0,8.2,199,4,0,3.12,,702,20.3,52.5,662,364,52.1,29.2,61.5,96.7,2285.0,34.0,86.9,2234.0,87.6,2068.0,,,96.2,2183.0,,,,,86.5,2223.0,96.6,2258
"Brebbia, John",605154,2022,18.8,6.3,204,6,0,3.18,,733,18.4,37.5,504,587,52.1,23.5,69.2,94.4,2313.0,53.8,84.0,2548.0,,,,,95.3,1783.0,,,,,,,94.4,2309
"Otto Jr., Glenn",657248,2022,18.2,10.6,407,7,0,4.64,,1359,12.7,46.0,1114,334,46.6,23.1,53.5,92.2,2263.0,,,,88.1,1681.0,81.2,2461.0,92.1,2237.0,,,,,81.1,2590.0,92.2,2249
"Kimbrel, Craig",518886,2022,27.7,10.8,180,6,0,3.75,,672,20.4,51.4,738,284,50.2,29.2,63.6,95.8,2264.0,,,,,,85.6,2536.0,,,,,,,86.3,2568.0,95.8,2264
"Stephens, Jackson",623451,2022,20.0,9.8,161,3,0,3.69,,617,16.6,37.8,548,305,52.0,22.1,60.3,94.1,2067.0,3.5,86.9,2457.0,85.9,1505.0,76.8,2974.0,94.0,1900.0,,,,,,,94.1,2003
"Hernández, Elieser",622694,2022,21.6,7.9,187,3,0,6.35,,719,20.0,42.4,552,395,54.7,24.9,70.0,91.6,2097.0,36.1,80.1,2103.0,84.6,1922.0,,,91.9,2054.0,,,,,,,91.6,2092
"Cortes, Nestor",641482,2022,26.5,6.2,475,12,1,2.44,,1670,20.1,34.9,1891,7,51.4,24.5,67.3,91.8,2270.0,,,,82.9,1329.0,72.1,2437.0,84.5,1421.0,86.9,2370.0,,,77.1,2521.0,89.9,2309
"Ashby, Aaron",676879,2022,26.5,9.9,322,2,0,4.44,,1207,18.5,50.9,701,788,49.6,29.6,61.7,95.5,2115.0,29.2,83.5,2546.0,89.1,1784.0,79.7,2596.0,95.7,2091.0,,,,,,,95.6,2093
"Romo, Sergio",489265,2022,17.7,7.6,54,0,0,7.5,,211,15.3,32.3,122,169,43.3,21.9,61.5,85.1,2285.0,50.4,77.0,2789.0,79.9,2121.0,,,85.3,2150.0,,,,,,,85.3,2162
"Rodríguez, Joely",570257,2022,26.4,12.0,151,2,0,4.47,,536,18.4,43.6,466,49,46.6,29.2,65.1,92.8,2032.0,5.8,83.8,2266.0,87.8,1069.0,,,92.7,1955.0,,,,,,,92.7,1964
"Elder, Bryce",693821,2022,20.7,10.1,162,2,1,3.17,,538,12.4,43.2,533,235,43.3,23.7,55.9,90.5,2156.0,26.9,82.4,2413.0,86.0,2110.0,,,90.7,1970.0,,,,,,,90.6,2026
"Holderman, Colin",670059,2022,20.3,11.9,85,5,0,3.81,,255,12.6,43.8,251,176,43.8,23.0,62.4,96.2,2230.0,40.7,86.1,2455.0,86.4,1899.0,,,96.1,2174.0,90.1,2405.0,,,,,95.2,2209
"Brogdon, Connor",641401,2022,26.6,5.9,132,2,0,3.27,,474,28.3,40.9,403,0,47.5,33.0,66.5,95.1,2294.0,,,,83.8,2060.0,,,,,88.3,2376.0,,,,,92.1,2330
"Estrada, Jeremiah",669093,2022,32.0,12.0,17,0,0,3.18,,74,31.3,36.8,88,27,47.9,32.8,72.0,96.7,2267.0,18.8,83.6,2312.0,86.9,1865.0,73.1,2600.0,,,,,,,,,96.7,2267
"Banuelos, Manny",544365,2022,24.0,12.0,123,2,0,4.39,,436,14.7,55.0,297,349,44.8,28.4,65.5,93.7,2061.0,15.9,86.6,2389.0,83.1,1703.0,82.2,2467.0,93.4,1827.0,,,,,,,93.6,1934
"Steele, Justin",657006,2022,24.6,9.8,357,4,0,3.18,,1284,16.7,44.0,1305,685,51.7,24.0,59.8,92.2,2490.0,31.1,82.0,2687.0,87.8,1697.0,78.4,2539.0,91.6,2432.0,,,,,,,92.1,2483
"Woods Richardson, Simeon",680573,2022,15.0,10.0,15,0,0,3.6,,61,19.4,18.8,50,30,48.4,19.2,70.0,90.8,2143.0,18.7,83.7,2254.0,80.4,2099.0,74.3,2461.0,,,,,,,,,90.8,2143
"Espinoza, Anderson",659262,2022,22.4,18.8,55,0,0,5.4,,196,19.8,41.7,288,81,40.8,25.4,38.8,93.9,1906.0,21.6,80.7,2148.0,84.5,2078.0,,,93.6,1842.0,,,,,,,93.9,1904
"Wilson, Steven",621051,2022,24.8,9.3,159,4,0,3.06,,554,19.7,49.2,456,90,47.6,28.6,61.2,95.1,2366.0,10.3,83.1,2610.0,85.1,2122.0,,,,,,,,,81.9,2693.0,95.1,2366
"Sears, JP",676664,2022,17.7,8.0,210,6,0,3.86,,704,13.2,36.6,611,277,50.5,19.9,63.5,93.2,2152.0,,,,82.7,1878.0,79.2,2507.0,,,,,,,78.2,2506.0,93.2,2152
"Hearn, Taylor",621368,2022,21.6,9.6,300,6,0,5.13,,1146,15.3,40.7,1148,482,50.5,22.2,63.9,94.8,2321.0,27.0,84.9,2126.0,87.6,1771.0,,,93.8,2201.0,88.8,2260.0,,,,,94.4,2292
"Dunn, Justin",643290,2022,15.2,12.3,93,1,0,6.1,,321,12.3,44.9,268,245,46.3,22.4,57.2,92.1,2227.0,23.9,83.5,2358.0,87.9,1645.0,79.8,2365.0,,,,,,,,,92.1,2227
"Vespi, Nick",663989,2022,25.0,7.1,79,5,0,4.1,,292,16.4,53.3,211,235,44.6,31.7,59.5,,,36.3,83.7,2551.0,,,80.5,2421.0,,,88.6,2264.0,,,,,88.6,2264
"Beede, Tyler",595881,2022,13.7,10.2,184,2,0,5.14,,647,13.4,35.6,502,287,45.0,20.3,55.1,95.8,2079.0,15.3,88.0,2068.0,84.8,1617.0,79.1,2060.0,95.6,2127.0,,,,,,,95.7,2104
"Gonsolin, Tony",664062,2022,23.9,7.0,391,16,0,2.14,,1333,17.8,48.7,789,671,49.5,27.2,63.3,93.1,2325.0,21.4,87.5,2486.0,,,80.7,2570.0,93.3,2766.0,,,83.5,1411.0,,,93.1,2326
"Stratton, Chris",608717,2022,21.5,9.0,190,10,0,4.26,,704,19.9,38.5,494,529,46.0,26.5,60.6,92.8,2632.0,19.2,86.7,2868.0,86.8,2228.0,80.8,3188.0,92.9,2495.0,,,,,,,92.8,2626
"Hernández, Jonathan",642546,2022,20.6,13.0,91,2,0,2.97,,304,20.4,54.5,221,185,44.4,30.3,55.5,,,36.2,87.3,2520.0,90.1,2181.0,,,98.0,2237.0,,,,,,,98.0,2237
"Kopech, Michael",656629,2022,21.3,11.5,358,5,0,3.54,,1248,17.5,40.4,1241,744,48.6,24.2,56.7,94.9,2530.0,25.1,84.4,2391.0,85.2,1630.0,79.0,2391.0,95.1,2201.0,,,,,,,94.9,2529
"Taylor, Blake",642130,2022,12.2,12.2,48,1,0,3.94,,177,14.6,30.0,226,79,41.0,20.1,55.4,92.6,2347.0,25.9,84.4,2246.0,,,,,,,,,,,,,92.6,2347
"McFarland, T.J.",519008,2022,11.0,7.6,98,0,0,6.61,,301,9.6,31.4,306,73,46.2,16.4,55.2,89.5,1954.0,15.0,79.5,2257.0,81.8,1623.0,,,88.8,1939.0,,,,,80.4,2317.0,88.8,1940
"Hall, DL",669084,2022,29.7,9.4,41,1,0,5.93,,181,30.5,25.6,140,16,51.7,29.1,54.7,96.2,2248.0,,,,85.0,2187.0,80.7,2590.0,,,,,,,87.4,2447.0,96.2,2248
"Hader, Josh",623352,2022,37.0,9.6,150,2,0,5.22,,594,31.6,47.2,655,267,46.8,36.6,52.5,97.2,1803.0,28.3,84.0,2460.0,88.6,1599.0,,,97.4,2009.0,,,,,,,97.4,2008
