"last_name, first_name",player_id,year,player_age,ab,pa,hit,single,double,triple,home_run,walk,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,isolated_power,babip,b_rbi,b_total_bases,r_total_stolen_base,b_ab_scoring,b_game,b_intent_walk,r_stolen_base_pct,xba,xslg,woba,xwoba,xobp,xiso,xbadiff,xslgdiff,avg_swing_speed,fast_swing_rate,blasts_contact,blasts_swing,squared_up_contact,squared_up_swing,avg_swing_length,swords,attack_angle,attack_direction,ideal_angle_rate,vertical_swing_path,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,solidcontact_percent,hard_hit_percent
"Driscoll, Logan",686482,2024,26,35,37,6,5,0,0,1,1,2.7,0.171,0.257,0.189,0.446,0.086,0.172,5,9,0,12,15,0,,0.225,0.357,0.193,0.267,0.246,0.132,-0.054,-0.1,69.5,3.2,9.1,6.5,31.8,22.6,7.5,2,10.2,0.8,59.7,25.4,86.6,0.7,26.7,6.7,0.0,33.3
"Freeman, Tyler",671289,2024,25,330,383,69,47,14,1,7,28,7.3,0.209,0.321,0.305,0.626,0.112,0.227,32,106,11,57,118,1,,0.236,0.345,0.283,0.307,0.329,0.11,-0.027,-0.024,71.7,17.4,13.7,11.6,36.0,30.5,7.2,5,4.1,-4.7,38.4,35.0,87.7,13.0,30.7,3.2,6.7,34.6
"Garver, Mitch",641598,2024,33,367,430,63,31,17,0,15,53,12.3,0.172,0.341,0.286,0.627,0.169,0.216,51,125,0,103,114,0,,0.176,0.335,0.281,0.284,0.291,0.159,-0.004,0.006,71.2,9.9,14.5,10.3,34.7,24.8,7.3,15,14.3,-8.0,66.2,29.4,89.9,18.3,32.5,8.4,7.2,39.7
"Chourio, Jackson",694192,2024,20,528,573,145,91,29,4,21,39,6.8,0.275,0.464,0.327,0.791,0.189,0.32,79,245,22,129,148,4,,0.267,0.431,0.339,0.327,0.32,0.165,0.008,0.033,73.2,34.0,17.7,13.4,34.4,25.9,7.4,22,7.4,3.5,57.9,27.2,89.7,7.6,33.2,7.8,6.6,44.9
"Gorman, Nolan",669357,2024,24,365,402,74,40,15,0,19,34,8.5,0.203,0.4,0.271,0.671,0.197,0.279,50,146,6,82,107,1,,0.206,0.44,0.29,0.308,0.275,0.235,-0.003,-0.04,73.2,30.2,14.1,9.3,26.1,17.2,7.5,16,17.5,-1.5,48.4,35.8,88.5,20.3,40.3,16.7,5.1,38.6
"Greene, Riley",682985,2024,23,512,584,134,77,27,6,24,64,11.0,0.262,0.479,0.348,0.827,0.217,0.329,74,245,4,119,137,3,,0.249,0.487,0.355,0.355,0.338,0.238,0.013,-0.008,74.7,45.8,17.0,12.6,30.8,22.8,7.2,7,11.9,0.4,43.6,43.4,91.3,12.2,39.1,13.4,8.1,47.1
"Dahl, David",621311,2024,30,58,62,12,7,2,0,3,3,4.8,0.207,0.397,0.242,0.639,0.19,0.257,8,23,0,18,19,0,,0.205,0.405,0.273,0.277,0.24,0.2,0.002,-0.008,68.1,0.0,5.8,4.0,30.2,20.8,7.2,3,17.1,0.8,52.8,36.3,87.1,12.7,36.8,7.9,13.2,21.1
"Contreras, William",661388,2024,26,595,679,167,105,37,2,23,78,11.5,0.281,0.466,0.365,0.831,0.185,0.33,92,277,9,158,155,5,,0.265,0.476,0.359,0.359,0.352,0.211,0.016,-0.01,74.7,50.4,20.9,15.6,34.9,26.1,7.3,24,10.0,1.4,63.4,28.2,92.8,6.1,29.0,10.0,7.8,49.5
"Kessinger, Grae",666197,2024,26,21,25,0,0,0,0,0,3,12.0,0.0,0.0,0.16,0.16,0.0,0.0,0,0,0,10,22,0,,0.121,0.233,0.112,0.238,0.262,0.112,-0.121,-0.233,69.4,4.4,0.0,0.0,27.6,17.8,7.1,2,10.3,-0.3,60.0,27.9,85.1,11.0,21.4,0.0,14.3,21.4
"Encarnacion, Jerar",666464,2024,26,113,119,28,18,5,0,5,5,4.2,0.248,0.425,0.277,0.702,0.177,0.307,19,48,1,28,35,0,,0.269,0.513,0.301,0.352,0.301,0.244,-0.021,-0.088,77.0,68.5,24.8,18.8,30.4,23.0,7.8,6,8.8,4.2,46.5,36.0,95.0,6.7,37.5,15.0,11.3,58.8
"Stefanic, Michael",683021,2024,28,110,124,24,20,4,0,0,10,8.1,0.218,0.255,0.301,0.556,0.037,0.267,8,28,0,27,40,0,,0.206,0.261,0.258,0.258,0.29,0.055,0.012,-0.006,64.4,0.6,3.4,3.1,38.1,34.4,6.3,3,3.1,2.7,29.4,33.5,85.1,7.0,24.2,1.1,1.1,26.4
"Hernández, Enrique",571771,2024,32,362,393,83,55,16,0,12,27,6.9,0.229,0.373,0.281,0.654,0.144,0.257,42,135,0,86,126,0,,0.23,0.375,0.285,0.289,0.284,0.145,-0.001,-0.002,71.7,19.4,11.5,9.0,34.0,26.5,7.4,6,7.6,-1.9,49.0,28.3,89.6,17.1,36.0,4.8,8.0,41.5
"Dezenzo, Zach",701305,2024,24,62,65,15,11,2,0,2,3,4.6,0.242,0.371,0.277,0.648,0.129,0.342,8,23,0,14,19,0,,0.222,0.454,0.283,0.305,0.258,0.232,0.02,-0.083,75.4,59.5,16.0,10.8,26.7,18.0,7.5,1,10.4,1.6,33.3,39.9,87.5,10.5,30.0,10.0,7.5,40.0
"Caminero, Junior",691406,2024,20,165,177,41,25,9,1,6,11,6.2,0.248,0.424,0.299,0.723,0.176,0.289,18,70,2,30,43,2,,0.234,0.412,0.309,0.303,0.286,0.179,0.014,0.012,77.2,70.1,23.0,16.7,33.5,24.2,8.3,14,5.3,-2.6,51.5,25.4,89.7,6.8,25.2,11.8,3.1,45.7
"Clement, Ernie",676391,2024,28,434,452,114,78,21,3,12,11,2.4,0.263,0.408,0.284,0.692,0.145,0.266,51,177,12,118,139,1,,0.255,0.384,0.297,0.289,0.277,0.129,0.008,0.024,66.8,1.0,6.9,6.1,41.7,36.9,6.8,13,10.6,-3.4,56.3,33.4,85.5,16.3,34.3,3.8,5.3,24.9
"Biggio, Cavan",624415,2024,29,188,224,37,27,5,0,5,24,10.7,0.197,0.303,0.314,0.617,0.106,0.288,19,57,2,52,78,0,,0.179,0.245,0.285,0.26,0.299,0.066,0.018,0.058,66.9,3.3,2.3,1.8,24.9,19.6,6.9,10,11.3,-3.9,48.7,37.2,82.0,21.2,37.3,2.5,5.9,16.9
"O'Hearn, Ryan",656811,2024,30,443,494,117,78,21,3,15,46,9.3,0.264,0.427,0.334,0.761,0.163,0.282,59,189,3,104,142,2,,0.273,0.47,0.33,0.354,0.344,0.197,-0.009,-0.043,72.4,24.3,14.9,12.5,33.7,28.3,7.1,6,9.0,0.3,43.8,31.5,89.6,12.0,35.0,6.9,9.3,40.1
"Florial, Estevan",664314,2024,26,98,111,17,6,6,2,3,11,9.9,0.173,0.367,0.264,0.631,0.194,0.259,11,36,2,15,36,0,,0.163,0.3,0.277,0.254,0.254,0.137,0.01,0.067,73.0,30.1,13.5,8.1,27.0,16.1,7.1,0,12.4,-3.2,44.1,34.5,88.7,12.8,36.2,10.3,6.9,41.4
"Dalbec, Bobby",666915,2024,29,83,93,11,8,2,0,1,8,8.6,0.133,0.193,0.217,0.41,0.06,0.256,8,16,3,24,37,0,,0.117,0.178,0.194,0.184,0.204,0.06,0.016,0.015,72.3,19.9,9.0,5.1,27.0,15.4,7.2,4,13.0,4.6,34.6,36.2,86.0,10.0,19.5,2.4,9.8,39.0
"Joe, Connor",656582,2024,31,364,416,83,51,22,1,9,44,10.6,0.228,0.368,0.32,0.688,0.14,0.278,36,134,2,91,123,1,,0.202,0.311,0.305,0.279,0.298,0.109,0.026,0.057,72.1,23.9,12.7,9.7,27.8,21.4,7.4,18,8.5,-8.7,49.9,30.8,85.3,16.3,30.9,4.7,3.3,32.7
"France, Ty",664034,2024,29,479,535,112,75,24,0,13,38,7.1,0.234,0.365,0.305,0.67,0.131,0.277,51,175,1,95,140,0,,0.225,0.394,0.296,0.306,0.299,0.169,0.009,-0.029,71.0,14.3,12.1,9.3,31.2,24.1,7.6,17,13.9,5.3,52.5,34.6,88.7,12.9,30.5,7.3,6.2,40.0
"Wisely, Brett",689172,2024,25,252,272,60,42,13,1,4,13,4.8,0.238,0.345,0.278,0.623,0.107,0.301,31,87,2,60,91,0,,0.215,0.325,0.272,0.263,0.259,0.111,0.023,0.02,67.5,3.5,9.2,7.2,33.2,26.0,6.8,10,8.7,-3.4,41.6,33.0,86.8,16.2,29.7,5.2,3.6,31.6
"Blankenhorn, Travis",663905,2024,27,31,32,4,3,1,0,0,1,3.1,0.129,0.161,0.156,0.317,0.032,0.182,5,5,0,12,13,0,,0.172,0.252,0.143,0.204,0.198,0.081,-0.043,-0.091,73.5,34.5,13.3,10.3,22.2,17.2,7.2,0,10.8,0.4,62.1,29.6,86.7,4.8,18.2,0.0,9.1,36.4
"Volpe, Anthony",683011,2024,23,637,689,155,109,27,7,12,42,6.1,0.243,0.364,0.293,0.657,0.121,0.303,60,232,28,126,160,1,,0.232,0.335,0.287,0.278,0.285,0.103,0.011,0.029,69.3,3.7,10.0,7.9,32.2,25.5,7.1,28,9.6,7.4,60.7,33.0,87.7,8.4,33.3,3.9,5.6,35.4
"Arcia, Orlando",606115,2024,29,551,602,120,79,24,0,17,41,6.8,0.218,0.354,0.271,0.625,0.136,0.249,46,195,2,116,157,1,,0.204,0.332,0.273,0.266,0.261,0.128,0.014,0.022,70.9,13.5,12.3,9.3,34.2,25.8,7.9,25,8.4,-3.0,62.7,25.4,88.2,8.6,29.9,5.3,6.5,37.8
"Rutschman, Adley",668939,2024,26,571,638,143,102,21,1,19,58,9.1,0.25,0.391,0.318,0.709,0.141,0.272,79,223,1,127,148,3,,0.254,0.405,0.309,0.32,0.324,0.151,-0.004,-0.014,69.1,6.4,10.6,9.0,35.7,30.0,6.9,9,10.4,-2.6,48.6,36.4,88.2,18.8,35.4,6.1,4.8,36.6
"Betts, Mookie",605141,2024,31,450,516,130,82,24,5,19,61,11.8,0.289,0.491,0.372,0.863,0.202,0.294,75,221,16,97,116,2,,0.282,0.468,0.371,0.364,0.368,0.187,0.007,0.023,69.0,9.6,11.8,10.3,42.5,37.3,6.9,19,8.9,-4.2,52.8,34.0,89.9,21.4,39.3,6.0,10.1,39.5
"Wall, Forrest",657088,2024,28,32,35,8,8,0,0,0,3,8.6,0.25,0.25,0.314,0.564,0.0,0.333,1,8,4,7,16,0,,0.196,0.261,0.261,0.244,0.265,0.065,0.054,-0.011,69.2,3.9,10.3,5.9,55.2,31.4,6.8,0,11.2,-3.6,47.1,35.3,89.2,14.2,16.7,0.0,4.2,33.3
"Peralta, David",444482,2024,36,236,260,63,44,11,0,8,22,8.5,0.267,0.415,0.335,0.75,0.148,0.316,28,98,2,55,91,0,,0.258,0.385,0.329,0.318,0.326,0.128,0.009,0.03,71.4,19.3,13.1,9.6,33.1,24.4,7.2,17,5.9,-1.8,41.7,31.0,88.1,8.9,36.8,5.5,4.9,42.3
"Burger, Jake",669394,2024,28,535,579,134,81,23,1,29,31,5.4,0.25,0.46,0.301,0.761,0.21,0.292,76,246,1,119,137,2,,0.253,0.483,0.325,0.339,0.305,0.23,-0.003,-0.023,74.7,46.9,20.2,14.4,33.4,23.9,7.5,17,8.4,-6.1,54.8,23.7,91.3,13.0,32.4,12.3,7.7,46.8
"Adams, Riley",656180,2024,28,116,130,26,18,5,1,2,10,7.7,0.224,0.336,0.292,0.628,0.112,0.296,8,39,1,28,41,1,,0.219,0.348,0.275,0.287,0.292,0.129,0.005,-0.012,75.5,52.5,16.9,12.6,25.3,18.8,8.1,0,8.7,-2.1,38.1,36.4,89.9,13.6,30.1,7.2,2.4,43.4
"Baty, Brett",683146,2024,24,153,171,35,28,3,0,4,16,9.4,0.229,0.327,0.306,0.633,0.098,0.29,16,50,0,42,50,1,,0.208,0.347,0.282,0.284,0.288,0.139,0.021,-0.02,73.5,38.0,8.7,6.5,19.4,14.4,7.6,5,12.1,-0.7,41.8,38.4,86.6,10.3,27.7,5.4,6.3,33.0
"Mayo, Coby",691723,2024,22,41,46,4,4,0,0,0,4,8.7,0.098,0.098,0.196,0.294,0.0,0.211,0,4,0,10,17,0,,0.17,0.203,0.152,0.222,0.26,0.033,-0.072,-0.105,74.1,40.5,6.7,3.8,22.2,12.7,7.0,1,10.4,-14.9,32.9,33.5,84.7,6.0,52.6,0.0,0.0,21.1
"Jeffers, Ryan",680777,2024,27,412,465,93,50,22,0,21,32,6.9,0.226,0.432,0.3,0.732,0.206,0.238,64,178,3,114,122,0,,0.224,0.394,0.317,0.307,0.3,0.17,0.002,0.038,72.9,34.1,13.3,10.5,27.4,21.6,7.5,23,9.5,-4.1,54.2,29.5,86.9,16.2,31.7,8.3,5.8,33.8
"Burleson, Alec",676475,2024,25,547,595,147,106,20,0,21,35,5.9,0.269,0.42,0.314,0.734,0.151,0.276,78,230,9,132,152,0,,0.27,0.444,0.319,0.333,0.317,0.174,-0.001,-0.024,71.2,18.0,13.3,11.1,37.2,31.0,7.5,11,9.6,1.4,54.9,33.4,89.7,13.6,34.3,6.5,7.1,41.7
"Manzardo, Kyle",700932,2024,23,145,156,34,17,12,0,5,9,5.8,0.234,0.421,0.282,0.703,0.187,0.29,15,61,0,33,53,0,,0.196,0.39,0.303,0.276,0.247,0.195,0.038,0.031,71.8,13.1,13.9,10.4,34.3,25.7,7.6,4,17.2,-5.3,46.6,37.1,89.1,22.1,31.4,9.5,10.5,40.0
"Stubbs, Garrett",596117,2024,31,164,187,34,28,4,1,1,17,9.1,0.207,0.262,0.296,0.558,0.055,0.289,11,43,5,42,54,0,,0.192,0.24,0.258,0.249,0.283,0.049,0.015,0.022,66.6,1.6,1.7,1.3,23.4,18.0,7.1,6,11.1,-8.5,53.9,28.3,79.7,19.4,40.9,0.0,4.3,9.6
"Domínguez, Jasson",691176,2024,21,56,67,10,7,1,0,2,11,16.4,0.179,0.304,0.313,0.617,0.125,0.229,4,17,5,11,18,0,,0.202,0.338,0.285,0.309,0.333,0.136,-0.023,-0.034,75.4,57.4,17.4,13.9,20.7,16.5,7.7,4,6.3,-0.1,47.8,31.3,89.4,5.1,24.3,10.8,2.7,45.9
"Mountcastle, Ryan",663624,2024,27,473,507,128,83,30,2,13,27,5.3,0.271,0.425,0.308,0.733,0.154,0.327,63,201,3,104,124,0,,0.271,0.455,0.316,0.336,0.312,0.184,0.0,-0.03,75.1,50.6,16.1,12.4,27.5,21.2,7.5,14,4.7,1.5,36.2,37.4,90.8,10.4,36.2,8.8,7.9,45.2
"Vázquez, Luis",676679,2024,24,12,14,1,1,0,0,0,0,0.0,0.083,0.083,0.143,0.226,0.0,0.143,1,1,0,1,11,0,,0.112,0.122,0.114,0.169,0.191,0.01,-0.029,-0.039,71.6,15.4,7.7,3.8,15.4,7.7,7.4,1,10.1,5.2,57.7,29.7,84.3,-0.2,14.3,0.0,0.0,42.9
"Vierling, Matt",663837,2024,27,518,567,133,84,28,5,16,41,7.2,0.257,0.423,0.312,0.735,0.166,0.303,57,219,6,104,144,1,,0.252,0.402,0.317,0.312,0.309,0.149,0.005,0.021,71.1,11.8,15.5,12.6,36.1,29.3,7.4,7,6.5,0.9,50.8,29.6,89.8,11.7,34.1,7.5,5.5,40.9
"Winker, Jesse",608385,2024,30,430,508,109,72,23,0,14,63,12.4,0.253,0.405,0.36,0.765,0.152,0.304,58,174,14,104,145,2,,0.243,0.388,0.338,0.33,0.351,0.145,0.01,0.017,69.5,7.4,11.3,9.4,32.3,26.7,7.3,18,12.2,7.6,59.7,35.3,88.6,14.0,30.1,7.6,3.3,37.4
"Neto, Zach",687263,2024,23,542,602,135,77,34,1,23,39,6.5,0.249,0.443,0.318,0.761,0.194,0.295,77,240,30,111,155,1,,0.233,0.421,0.33,0.319,0.305,0.188,0.016,0.022,71.0,14.7,13.9,10.4,33.8,25.4,7.1,37,14.6,-6.1,56.5,33.4,88.5,12.3,29.0,8.4,8.4,38.8
"Teodosio, Bryce",669326,2024,25,12,12,1,1,0,0,0,0,0.0,0.083,0.083,0.083,0.166,0.0,0.143,0,1,0,2,5,0,,0.122,0.142,0.073,0.118,0.122,0.02,-0.039,-0.059,68.6,0.0,0.0,0.0,25.0,9.1,6.3,0,1.7,-3.4,27.3,30.3,78.9,5.9,28.6,0.0,0.0,14.3
"Amaya, Miguel",665804,2024,25,328,363,76,53,13,2,8,23,6.3,0.232,0.357,0.288,0.645,0.125,0.261,47,117,0,101,117,0,,0.249,0.377,0.283,0.302,0.305,0.128,-0.017,-0.02,72.9,32.4,11.9,9.5,29.4,23.4,7.2,6,8.1,-4.3,53.3,31.5,88.4,11.1,33.9,4.7,6.9,33.9
"Bleday, JJ",668709,2024,26,572,642,139,72,43,4,20,67,10.4,0.243,0.437,0.324,0.761,0.194,0.279,60,250,2,119,159,2,,0.238,0.413,0.33,0.322,0.32,0.176,0.005,0.024,71.7,16.5,15.5,11.8,35.0,26.5,7.3,24,10.6,-8.3,54.1,29.5,88.5,18.6,37.1,8.3,7.1,36.2
"Loperfido, Joey",694388,2024,25,243,262,52,31,13,4,4,13,5.0,0.214,0.35,0.264,0.614,0.136,0.331,25,85,4,64,81,0,,0.204,0.315,0.268,0.256,0.257,0.11,0.01,0.035,72.9,27.2,10.8,7.2,26.1,17.4,7.7,10,16.3,4.7,44.2,38.4,88.3,12.9,40.7,4.0,5.3,34.7
"Williams, Luke",663897,2024,27,46,52,9,6,3,0,0,4,7.7,0.196,0.261,0.275,0.536,0.065,0.273,4,12,3,12,34,0,,0.166,0.27,0.246,0.237,0.248,0.103,0.03,-0.009,70.3,3.9,5.1,3.9,33.9,26.0,7.7,1,11.6,-8.5,61.0,30.7,89.6,18.6,23.5,2.9,5.9,29.4
"Crawford, J.P.",641487,2024,29,392,451,79,52,16,2,9,52,11.5,0.202,0.321,0.304,0.625,0.119,0.248,37,126,5,94,105,0,,0.226,0.37,0.283,0.312,0.325,0.145,-0.024,-0.049,71.9,23.2,12.2,9.8,29.0,23.3,7.3,5,7.8,-1.5,41.3,36.8,87.5,13.2,30.2,6.5,6.5,37.8
"Tatis Jr., Fernando",665487,2024,25,398,438,110,67,21,1,21,32,7.3,0.276,0.492,0.34,0.832,0.216,0.316,49,196,11,82,102,0,,0.294,0.548,0.359,0.39,0.357,0.254,-0.018,-0.056,74.7,47.8,22.6,17.0,37.4,28.1,7.3,29,10.4,1.5,58.0,31.4,93.5,10.0,33.7,14.5,6.9,55.8
"Thomas, Lane",657041,2024,28,472,528,112,68,26,3,15,44,8.3,0.237,0.4,0.309,0.709,0.163,0.298,63,189,32,124,130,1,,0.24,0.388,0.309,0.311,0.313,0.148,-0.003,0.012,71.7,16.9,15.3,12.1,32.7,26.0,6.8,19,9.0,-2.6,60.1,29.3,88.8,17.0,31.5,7.4,7.1,40.6
"Marchán, Rafael",665561,2024,25,51,56,15,8,4,0,3,3,5.4,0.294,0.549,0.345,0.894,0.255,0.3,6,28,0,11,17,0,,0.33,0.511,0.382,0.387,0.379,0.181,-0.036,0.038,65.6,0.0,7.5,6.5,41.8,36.4,7.4,3,14.6,-1.4,59.7,33.7,86.2,16.7,47.7,9.1,0.0,31.8
"Clase, Jonatan",682729,2024,22,61,66,15,12,2,0,1,3,4.5,0.246,0.328,0.303,0.631,0.082,0.326,5,20,3,16,26,0,,0.171,0.251,0.283,0.221,0.234,0.08,0.075,0.077,70.6,15.3,4.6,3.6,26.4,20.7,6.8,3,10.9,-2.2,52.3,35.4,87.9,15.1,27.3,0.0,6.8,29.5
"Nuñez, Nasim",683083,2024,23,61,78,15,14,1,0,0,12,15.4,0.246,0.262,0.37,0.632,0.016,0.326,1,16,8,13,51,0,,0.184,0.229,0.3,0.27,0.32,0.045,0.062,0.033,66.4,1.0,3.8,3.0,26.6,21.0,6.6,3,1.1,12.3,26.0,27.2,83.3,-1.9,17.6,0.0,3.9,21.6
"McNeil, Jeff",643446,2024,32,424,472,101,63,26,0,12,35,7.4,0.238,0.384,0.308,0.692,0.146,0.256,44,163,5,96,129,1,,0.233,0.347,0.304,0.293,0.305,0.114,0.005,0.037,68.8,5.4,8.0,6.9,32.5,27.7,7.2,23,8.2,-5.1,48.3,33.0,87.0,14.9,32.2,3.1,6.1,31.1
"Bohm, Alec",664761,2024,27,554,606,155,94,44,2,15,40,6.6,0.28,0.448,0.332,0.78,0.168,0.305,97,248,5,146,143,2,,0.283,0.452,0.335,0.345,0.338,0.169,-0.003,-0.004,72.2,21.7,18.8,15.6,39.1,32.5,7.4,9,6.4,2.6,50.8,30.8,90.4,10.1,35.2,6.8,9.1,45.6
"Doyle, Brenton",686668,2024,26,542,603,141,90,24,4,23,46,7.6,0.26,0.446,0.317,0.763,0.186,0.316,72,242,30,98,149,1,,0.249,0.442,0.328,0.33,0.311,0.193,0.011,0.004,70.9,8.1,15.2,10.8,34.3,24.3,7.4,20,12.7,0.1,64.6,31.3,89.2,13.2,37.4,10.5,6.0,41.4
"Pham, Tommy",502054,2024,36,440,478,109,77,20,3,9,35,7.3,0.248,0.368,0.305,0.673,0.12,0.307,39,162,7,84,116,0,,0.26,0.413,0.297,0.321,0.317,0.154,-0.012,-0.045,72.6,21.8,17.9,14.3,36.8,29.3,6.9,14,7.6,3.2,53.5,27.8,90.4,11.0,32.2,7.2,7.8,42.7
"Adams, Jordyn",677941,2024,24,35,38,8,7,0,0,1,3,7.9,0.229,0.314,0.289,0.603,0.085,0.318,4,11,2,10,11,0,,0.254,0.382,0.271,0.308,0.313,0.129,-0.025,-0.068,70.3,11.4,8.2,5.7,28.6,20.0,7.7,4,10.1,4.5,61.4,31.5,88.0,10.5,34.8,4.3,0.0,30.4
"Bellinger, Cody",641355,2024,28,516,569,137,93,23,3,18,45,7.9,0.266,0.426,0.325,0.751,0.16,0.287,78,220,9,130,130,7,,0.241,0.4,0.322,0.305,0.304,0.159,0.025,0.026,69.0,5.2,9.7,7.7,38.6,30.6,7.6,22,13.2,-3.1,59.5,32.6,87.8,17.4,32.9,6.3,3.9,32.9
"Candelario, Jeimer",600869,2024,30,427,463,96,51,23,2,20,27,5.8,0.225,0.429,0.279,0.708,0.204,0.257,56,183,4,108,112,1,,0.22,0.375,0.304,0.285,0.274,0.156,0.005,0.054,68.4,5.0,9.9,7.2,34.4,24.8,7.8,19,13.9,-5.6,52.3,34.5,86.9,12.4,33.9,8.2,5.7,34.5
"Jiménez, Leo",677870,2024,23,179,210,41,26,11,0,4,12,5.7,0.229,0.358,0.329,0.687,0.129,0.311,19,64,0,40,63,0,,0.225,0.368,0.308,0.313,0.326,0.143,0.004,-0.01,69.7,6.1,10.3,7.5,30.4,22.3,7.4,2,8.9,1.7,47.0,34.5,87.6,12.3,40.7,8.1,7.3,33.3
"Dunn, Oliver",686554,2024,26,95,104,21,16,2,2,1,6,5.8,0.221,0.316,0.282,0.598,0.095,0.37,7,30,3,24,41,0,,0.206,0.326,0.266,0.266,0.268,0.12,0.015,-0.01,75.2,55.4,11.5,7.2,31.0,19.4,7.6,2,11.5,-2.0,61.9,28.9,89.1,6.6,33.9,5.4,10.7,46.4
"Rocchio, Brayan",677587,2024,23,383,442,79,53,18,0,8,44,10.0,0.206,0.316,0.298,0.614,0.11,0.245,36,121,10,93,143,1,,0.21,0.308,0.276,0.279,0.302,0.099,-0.004,0.008,69.5,3.2,7.4,5.7,30.5,23.4,7.3,9,10.1,-3.2,51.2,29.2,84.6,9.4,36.0,4.0,4.0,22.3
"Hill, Derek",656537,2024,28,162,172,39,26,4,2,7,5,2.9,0.241,0.42,0.271,0.691,0.179,0.32,25,68,6,45,53,0,,0.241,0.403,0.296,0.297,0.275,0.162,0.0,0.017,70.4,10.0,12.9,8.5,34.9,23.1,7.3,10,15.5,2.7,44.5,36.4,88.3,9.8,37.6,11.0,4.6,36.7
"Wong, Connor",657136,2024,28,447,487,125,87,24,1,13,28,5.7,0.28,0.425,0.333,0.758,0.145,0.348,52,190,8,109,126,1,,0.229,0.362,0.33,0.291,0.288,0.134,0.051,0.063,72.0,17.5,13.3,9.6,29.4,21.3,7.3,11,12.5,-1.3,51.7,33.2,86.5,12.9,30.7,6.3,5.4,34.5
"Edwards, Xavier",669364,2024,24,265,303,87,69,12,5,1,33,10.9,0.328,0.423,0.397,0.82,0.095,0.398,26,112,31,60,70,1,,0.252,0.328,0.359,0.3,0.332,0.076,0.076,0.095,64.5,0.2,5.1,4.3,37.4,31.5,6.3,14,3.9,6.9,37.0,32.8,86.1,6.7,37.6,1.8,3.7,24.3
"Narváez, Omar",553882,2024,32,65,69,10,8,2,0,0,3,4.3,0.154,0.185,0.191,0.376,0.031,0.189,5,12,0,13,28,0,,0.178,0.246,0.171,0.206,0.215,0.068,-0.024,-0.061,65.8,1.8,3.2,2.7,34.7,29.5,6.8,3,8.6,-0.5,50.0,34.9,86.1,21.0,27.8,0.0,3.7,22.2
"Robert Jr., Luis",673357,2024,26,393,425,88,55,19,0,14,28,6.6,0.224,0.379,0.278,0.657,0.155,0.31,35,149,23,81,100,2,,0.211,0.378,0.285,0.283,0.268,0.167,0.013,0.001,74.6,47.6,15.6,10.5,28.2,19.0,7.7,12,9.7,-1.7,49.2,36.1,90.1,13.5,35.6,9.9,5.1,40.7
"Serven, Brian",661531,2024,29,63,71,10,6,4,0,0,5,7.0,0.159,0.222,0.243,0.465,0.063,0.244,3,14,0,11,28,0,,0.171,0.275,0.217,0.244,0.253,0.104,-0.012,-0.053,70.3,5.9,6.2,4.9,28.4,22.5,7.5,2,15.9,0.1,55.9,34.6,84.7,20.6,35.7,2.4,9.5,16.7
"Schmitt, Casey",669477,2024,25,107,113,27,16,4,1,6,4,3.5,0.252,0.477,0.283,0.76,0.225,0.273,16,51,0,31,40,0,,0.245,0.46,0.323,0.314,0.277,0.214,0.007,0.017,71.6,25.1,13.8,10.8,36.2,28.1,7.5,5,10.5,-9.4,45.5,34.2,89.2,16.5,31.3,8.4,7.2,36.1
"Keith, Colt",690993,2024,22,516,556,134,102,15,4,13,36,6.5,0.26,0.38,0.309,0.689,0.12,0.306,61,196,7,111,148,2,,0.265,0.398,0.301,0.314,0.314,0.134,-0.005,-0.018,71.3,14.3,13.0,10.1,35.4,27.7,6.7,14,8.5,0.1,45.3,33.0,87.8,11.3,34.6,5.6,5.1,35.3
"Moore, Dylan",664238,2024,31,368,441,74,37,23,4,10,53,12.0,0.201,0.367,0.32,0.687,0.166,0.267,42,135,32,71,135,1,,0.196,0.333,0.306,0.298,0.319,0.137,0.005,0.034,73.0,27.8,10.8,8.4,27.0,20.8,7.1,16,9.5,-8.4,62.0,31.4,88.4,22.6,38.2,8.8,6.0,36.3
"Turang, Brice",668930,2024,24,559,619,142,107,24,4,7,50,8.1,0.254,0.349,0.316,0.665,0.095,0.3,57,195,50,147,155,1,,0.261,0.346,0.294,0.302,0.323,0.085,-0.007,0.003,66.2,3.4,6.1,5.3,33.8,29.1,6.1,12,1.1,6.1,25.9,30.3,87.0,6.1,32.0,2.4,2.6,29.7
"Maile, Luke",571912,2024,33,135,154,24,18,4,0,2,13,8.4,0.178,0.252,0.268,0.52,0.074,0.268,8,34,2,33,53,0,,0.176,0.257,0.241,0.244,0.267,0.082,0.002,-0.005,67.7,1.3,5.3,3.9,27.6,20.3,6.7,7,14.5,-2.7,54.1,34.1,84.7,11.3,37.6,3.5,4.7,24.7
"Siani, Michael",672279,2024,24,298,334,68,57,7,2,2,21,6.3,0.228,0.285,0.285,0.57,0.057,0.322,20,85,20,78,124,0,,0.204,0.27,0.257,0.246,0.264,0.066,0.024,0.015,68.9,5.9,6.8,4.9,32.2,23.1,7.2,14,8.9,2.3,44.0,31.6,84.4,5.1,32.6,2.3,2.3,22.6
